time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
43600,24,-78,117.45059557575861,39.25688028760655,39.942710876464844,0.6147453188896179,1.9488332271575928,-0.02284182421863079,-0.1282023787498474,0.010178104043006897,0.22716236114501953
43800,24,-78,117.45059984556626,39.2568818315502,39.94068908691406,0.916786253452301,1.6851081848144531,-0.002001297427341342,-0.14095115661621094,-0.015343599021434784,0.21965815126895905
44000,24,-78,117.45060368259797,39.256884057178326,39.945411682128906,1.2456759214401245,1.449526071548462,0.060357097536325455,-0.1389521211385727,-0.03262334689497948,0.20660434663295746
44200,24,-78,117.45060695695011,39.25688676607555,39.94228744506836,1.580337643623352,1.2124059200286865,0.10601877421140671,-0.15662425756454468,-0.04570791870355606,0.19499176740646362
44207,24,-74,117.45060695695011,39.25688676607555,39.94228744506836,1.580337643623352,1.2124059200286865,0.10601877421140671,-0.15662425756454468,-0.04570791870355606,0.19499176740646362
44400,24,-74,117.45060989068173,39.2568898439948,39.9520149230957,1.8882238864898682,0.9954268932342529,0.18518777191638947,-0.16995780169963837,-0.07732642441987991,0.18327832221984863
44424,24,-74,117.45060989068173,39.2568898439948,39.9520149230957,1.8882238864898682,0.9954268932342529,0.18518777191638947,-0.16995780169963837,-0.07732642441987991,0.18327832221984863
44600,24,-74,117.45061190746715,39.256893426880055,39.939720153808594,2.232469320297241,0.7359736561775208,0.24717313051223755,-0.18338720500469208,-0.1337130069732666,0.17376674711704254
44800,24,-74,117.45061474815725,39.256897314176825,39.90461730957031,2.651207208633423,0.5591381192207336,0.2680149972438812,-0.22922664880752563,-0.18248149752616882,0.16426189243793488
45000,24,-74,117.45061610656325,39.256902633469366,39.853023529052734,3.1827192306518555,0.22728854417800903,0.1978311836719513,-0.23524023592472076,-0.16408464312553406,0.1539912223815918
45200,24,-74,117.45061669635778,39.25690876045141,39.805824279785156,3.603637456893921,-0.05741484463214874,0.11698316037654877,-0.20264066755771637,-0.13205638527870178,0.14822357892990112
45208,24,-73,117.45061669635778,39.25690876045141,39.805824279785156,3.603637456893921,-0.05741484463214874,0.11698316037654877,-0.20264066755771637,-0.13205638527870178,0.14822357892990112
45400,24,-73,117.45061639118165,39.2569152608647,39.76953125,3.8873207569122314,-0.055688388645648956,0.08093196153640747,0.027643512934446335,-0.15466471016407013,0.13660678267478943
45426,24,-73,117.45061639118165,39.2569152608647,39.76953125,3.8873207569122314,-0.055688388645648956,0.08093196153640747,0.027643512934446335,-0.15466471016407013,0.13660678267478943
45600,24,-73,117.45061732017894,39.25692219276411,39.73647689819336,4.256751537322998,0.22722585499286652,0.10490886121988297,0.004236916545778513,-0.21573244035243988,0.12490901350975037
45800,24,-73,117.45061796579839,39.25693001163185,39.70331573486328,4.7293925285339355,0.32744815945625305,0.13527686893939972,-0.0015502036549150944,-0.1946966052055359,0.10912200063467026
46000,24,-73,117.45061931676105,39.25693912962183,39.66047668457031,5.111408233642578,0.49528196454048157,0.10968635976314545,0.007836338132619858,-0.13318009674549103,0.09375520795583725
46200,24,-73,117.45062085841451,39.25694879275565,39.616634368896484,5.332022666931152,0.6164172887802124,0.06818027794361115,-0.021701591089367867,-0.08023738861083984,0.08344516903162003
46208,24,-76,117.45062085841451,39.25694879275565,39.616634368896484,5.332022666931152,0.6164172887802124,0.06818027794361115,-0.021701591089367867,-0.08023738861083984,0.08344516903162003
46400,24,-76,117.45062247379228,39.256958420790255,39.59387969970703,5.426617622375488,0.6355727910995483,0.04850977659225464,-0.04300859197974205,-0.05703971907496452,0.07228787243366241
46425,24,-76,117.45062247379228,39.256958420790255,39.59387969970703,5.426617622375488,0.6355727910995483,0.04850977659225464,-0.04300859197974205,-0.05703971907496452,0.07228787243366241
46600,24,-76,117.45062405780178,39.2569682698539,39.57750701904297,5.457521438598633,0.6515988707542419,0.0896986722946167,-0.02319423481822014,0.0014453426701948047,0.05598808825016022
46800,24,-76,117.45062580024766,39.25697797048073,39.56413269042969,5.369877815246582,0.6879512667655945,0.13674847781658173,-0.028250331059098244,0.016157139092683792,0.04103618860244751
47000,24,-76,117.45062752408525,39.25698743844427,39.52571487426758,5.322697162628174,0.6971465945243835,0.1422187238931656,-0.03937174752354622,-0.01057988777756691,0.023353489115834236
47200,24,-76,117.45062927698723,39.256997000958876,39.4934196472168,5.319040298461914,0.6804958581924438,0.1394028663635254,-0.047937773168087006,-0.011177401058375835,0.008145398460328579
47207,24,-75,117.45062927698723,39.256997000958876,39.4934196472168,5.319040298461914,0.6804958581924438,0.1394028663635254,-0.047937773168087006,-0.011177401058375835,0.008145398460328579
47400,24,-75,117.45063091770774,39.257006238531034,39.465606689453125,5.310755729675293,0.668488621711731,0.15363380312919617,-0.043767597526311874,-0.0038954163901507854,-0.00799658615142107
47425,24,-75,117.45063091770774,39.257006238531034,39.465606689453125,5.310755729675293,0.668488621711731,0.15363380312919617,-0.043767597526311874,-0.0038954163901507854,-0.00799658615142107
47600,24,-75,117.45063252865496,39.25701601128989,39.45354080200195,5.2844390869140625,0.6409537196159363,0.22401630878448486,-0.047250647097826004,-5.615988357021706e-06,-0.02337985672056675
47800,24,-75,117.45063391541647,39.25702530165003,39.41999435424805,5.24744176864624,0.6148371696472168,0.25793811678886414,-0.019450299441814423,-0.017409976571798325,-0.04342202842235565
48000,24,-75,117.45063540053613,39.257034765498105,39.373226165771484,5.237829208374023,0.6523566842079163,0.2162436544895172,-0.004407810978591442,0.0011033564805984497,-0.06039252504706383
48200,24,-75,117.45063721192135,39.25704425687658,39.343082427978516,5.2144389152526855,0.6857318878173828,0.24105320870876312,-0.04198138788342476,0.00476060202345252,-0.07528253644704819
48207,24,-76,117.45063721192135,39.25704425687658,39.343082427978516,5.2144389152526855,0.6857318878173828,0.24105320870876312,-0.04198138788342476,0.00476060202345252,-0.07528253644704819
48400,24,-76,117.45063896819055,39.25705351287965,39.31708908081055,5.168731212615967,0.6668763756752014,0.25938495993614197,-0.0534546822309494,0.00020738464081659913,-0.09143853932619095
48430,24,-76,117.45063896819055,39.25705351287965,39.31708908081055,5.168731212615967,0.6668763756752014,0.25938495993614197,-0.0534546822309494,0.00020738464081659913,-0.09143853932619095
48600,24,-76,117.45064049424847,39.25706292160962,39.28583908081055,5.148162364959717,0.6187950968742371,0.25015267729759216,-0.05501303821802139,-0.0025110605638474226,-0.10923681408166885
48800,24,-76,117.45064203342082,39.25707223770027,39.24895095825195,5.118529796600342,0.5962606072425842,0.2638763189315796,-0.05606831982731819,-0.00016081531066447496,-0.12563832104206085
49000,24,-76,117.45064342620786,39.257081517845876,39.20756912231445,5.0840349197387695,0.5609959363937378,0.23906965553760529,-0.05194231495261192,0.0006127386004664004,-0.14260628819465637
49200,24,-76,117.45064481350103,39.2570906025629,39.160499572753906,5.04539680480957,0.5495158433914185,0.20490498840808868,-0.04143749922513962,-0.009416360408067703,-0.16103489696979523
49404,24,-76,117.45064613965263,39.25709931159676,39.130435943603516,5.03125524520874,0.5385501384735107,0.2107781320810318,-0.04737669974565506,-0.02509755641222,-0.17519435286521912
49427,24,-76,117.45064613965263,39.25709931159676,39.130435943603516,5.03125524520874,0.5385501384735107,0.2107781320810318,-0.04737669974565506,-0.02509755641222,-0.17519435286521912
49600,24,-76,117.45064742433432,39.25710866823087,39.098304748535156,5.043191432952881,0.525611400604248,0.21022097766399384,-0.030781840905547142,-0.010414138436317444,-0.196664497256279
49800,24,-76,117.45064883324855,39.2571178798988,39.06458282470703,5.030918598175049,0.5367500185966492,0.2078891098499298,-0.04562721028923988,-0.0036461425479501486,-0.21105748414993286
50000,24,-76,117.45065032031766,39.2571269682538,39.02534103393555,5.004709243774414,0.5409611463546753,0.21206499636173248,-0.04756257310509682,-0.01193653792142868,-0.22826282680034637
50200,24,-76,117.45065167322977,39.25713598387105,38.98849868774414,4.991662979125977,0.5318955183029175,0.1923062801361084,-0.05416426435112953,-0.016466058790683746,-0.24519005417823792
50207,24,-78,117.45065167322977,39.25713598387105,38.98849868774414,4.991662979125977,0.5318955183029175,0.1923062801361084,-0.05416426435112953,-0.016466058790683746,-0.24519005417823792
50256,24,-78,117.45065167322977,39.25713598387105,38.98849868774414,4.991662979125977,0.5318955183029175,0.1923062801361084,-0.05416426435112953,-0.016466058790683746,-0.24519005417823792
50256,23,-78,117.45065167322977,39.25713598387105,38.98849868774414,4.991662979125977,0.5318955183029175,0.1923062801361084,-0.05416426435112953,-0.016466058790683746,-0.24519005417823792
50400,23,-78,117.45065312467727,39.257145068224276,38.94252014160156,5.004105091094971,0.5298755764961243,0.17585527896881104,-0.05688069015741348,-0.0187505092471838,-0.2617053687572479
50425,23,-78,117.45065312467727,39.257145068224276,38.94252014160156,5.004105091094971,0.5298755764961243,0.17585527896881104,-0.05688069015741348,-0.0187505092471838,-0.2617053687572479
50600,23,-78,117.45065440368785,39.257154007996945,38.90160369873047,4.982969284057617,0.49458521604537964,0.15029819309711456,-0.06933873891830444,-0.013711529783904552,-0.279447078704834
50800,23,-78,117.4506556056069,39.2571629999164,38.864227294921875,4.971189975738525,0.46434280276298523,0.1356276124715805,-0.05744703859090805,-0.010995391756296158,-0.2959675192832947
51000,23,-78,117.45065676339767,39.25717188340954,38.835845947265625,4.932669639587402,0.4518565237522125,0.16007092595100403,-0.04905785247683525,-0.006104340311139822,-0.3126520812511444
51200,23,-78,117.4506578650091,39.257180627684505,38.798500061035156,4.911937713623047,0.45603761076927185,0.15278993546962738,-0.029581265524029732,-0.03598696365952492,-0.3302982747554779
51208,23,-75,117.4506578650091,39.257180627684505,38.798500061035156,4.911937713623047,0.45603761076927185,0.15278993546962738,-0.029581265524029732,-0.03598696365952492,-0.3302982747554779
51400,23,-75,117.4506591943507,39.25718918217339,38.75646209716797,4.961716175079346,0.4961659610271454,0.13506895303726196,-0.018946431577205658,-0.042208194732666016,-0.34811094403266907
51425,23,-75,117.4506591943507,39.25718918217339,38.75646209716797,4.961716175079346,0.4961659610271454,0.13506895303726196,-0.018946431577205658,-0.042208194732666016,-0.34811094403266907
