time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
17600,26,-57,117.44925436320966,39.25754237585179,11.273831367492676,-3.664199113845825,-0.5030679106712341,-0.10851488262414932,-0.09840472042560577,-0.061818644404411316,-2.4448859691619873
17774,26,-57,117.44925436320966,39.25754237585179,11.273831367492676,-3.664199113845825,-0.5030679106712341,-0.10851488262414932,-0.09840472042560577,-0.061818644404411316,-2.4448859691619873
17776,26,-57,117.44925436320966,39.25754237585179,11.273831367492676,-3.664199113845825,-0.5030679106712341,-0.10851488262414932,-0.09840472042560577,-0.061818644404411316,-2.4448859691619873
17800,26,-57,117.44925340365074,39.25753587735935,11.336453437805176,-3.4373373985290527,-0.504143238067627,-0.3563937544822693,-0.002888542367145419,0.09917163848876953,-2.485797882080078
17852,26,-55,117.44925340365074,39.25753587735935,11.336453437805176,-3.4373373985290527,-0.504143238067627,-0.3563937544822693,-0.002888542367145419,0.09917163848876953,-2.485797882080078
18000,26,-55,117.44925213548326,39.25752997491336,11.446032524108887,-3.075347900390625,-0.5475712418556213,-0.3864264190196991,-0.07424350082874298,0.02179565280675888,-2.5002846717834473
18200,26,-55,117.44925053300439,39.25752476054013,11.530743598937988,-3.024367570877075,-0.5764128565788269,-0.3198448717594147,-0.19845576584339142,-0.07565001398324966,-2.509957790374756
18400,26,-55,117.44924900010483,39.25751929711087,11.607010841369629,-3.2319765090942383,-0.5256882905960083,-0.3386315107345581,-0.26631656289100647,-0.13099898397922516,-2.5114784240722656
18600,26,-55,117.44924816206121,39.25751296372446,11.685378074645996,-3.541818857192993,-0.4432850480079651,-0.35251471400260925,-0.24498595297336578,-0.16403698921203613,-2.492185592651367
18775,26,-55,117.44924816206121,39.25751296372446,11.685378074645996,-3.541818857192993,-0.4432850480079651,-0.35251471400260925,-0.24498595297336578,-0.16403698921203613,-2.492185592651367
18800,26,-55,117.44924726524745,39.2575060866785,11.764303207397461,-3.8595306873321533,-0.4791664779186249,-0.34183385968208313,-0.2334575057029724,-0.16796110570430756,-2.4628336429595947
18853,26,-54,117.44924726524745,39.2575060866785,11.764303207397461,-3.8595306873321533,-0.4791664779186249,-0.34183385968208313,-0.2334575057029724,-0.16796110570430756,-2.4628336429595947
19000,26,-54,117.44924630823611,39.257498695738924,11.846306800842285,-4.098151683807373,-0.49869289994239807,-0.2817193269729614,-0.23388278484344482,-0.13982129096984863,-2.4322023391723633
19200,26,-54,117.44924515981586,39.25749128879952,11.915972709655762,-4.233026504516602,-0.5646886825561523,-0.2940531373023987,-0.17878860235214233,-0.10519254952669144,-2.389225482940674
19400,26,-54,117.44924402107223,39.25748398308324,11.996481895446777,-4.2274065017700195,-0.6071701049804688,-0.2757093906402588,-0.17885781824588776,-0.04482784867286682,-2.3474528789520264
19601,26,-54,117.44924267996235,39.257476094038886,12.082468032836914,-4.214603424072266,-0.6260090470314026,-0.24325525760650635,-0.1999337524175644,-0.04536706954240799,-2.3053219318389893
19778,26,-54,117.44924267996235,39.257476094038886,12.082468032836914,-4.214603424072266,-0.6260090470314026,-0.24325525760650635,-0.1999337524175644,-0.04536706954240799,-2.3053219318389893
19800,26,-54,117.44924128866796,39.257468610112575,12.167423248291016,-4.228961944580078,-0.6300079226493835,-0.22995470464229584,-0.22515814006328583,-0.06877725571393967,-2.2590034008026123
19852,26,-57,117.44924128866796,39.257468610112575,12.167423248291016,-4.228961944580078,-0.6300079226493835,-0.22995470464229584,-0.22515814006328583,-0.06877725571393967,-2.2590034008026123
20000,26,-57,117.44923992301965,39.25746107435234,12.247567176818848,-4.33754825592041,-0.6380764842033386,-0.23715458810329437,-0.24065791070461273,-0.048466332256793976,-2.2168712615966797
20200,26,-57,117.44923849643023,39.25745294277849,12.333999633789062,-4.4382243156433105,-0.6172721982002258,-0.22601006925106049,-0.23181197047233582,-0.028018932789564133,-2.1712348461151123
20401,26,-57,117.44923721578931,39.25744513977234,12.42934513092041,-4.48428201675415,-0.5981363654136658,-0.16024091839790344,-0.2315361052751541,-0.009411542676389217,-2.1267261505126953
20600,26,-57,117.44923590962416,39.25743688357952,12.52001667022705,-4.538753509521484,-0.6008750796318054,-0.12504008412361145,-0.2047710418701172,-0.015546792186796665,-2.080997943878174
20777,26,-57,117.44923590962416,39.25743688357952,12.52001667022705,-4.538753509521484,-0.6008750796318054,-0.12504008412361145,-0.2047710418701172,-0.015546792186796665,-2.080997943878174
20800,26,-57,117.44923460223922,39.25742868639109,12.606534957885742,-4.535855293273926,-0.6383374333381653,-0.09663970023393631,-0.20691950619220734,-0.004009397234767675,-2.03316593170166
20852,26,-52,117.44923460223922,39.25742868639109,12.606534957885742,-4.535855293273926,-0.6383374333381653,-0.09663970023393631,-0.20691950619220734,-0.004009397234767675,-2.03316593170166
21000,26,-52,117.44923314701032,39.25742039617226,12.697952270507812,-4.581015110015869,-0.6512432098388672,-0.024765044450759888,-0.23685899376869202,0.014805355109274387,-1.9849656820297241
21200,26,-52,117.44923164957609,39.257411890239474,12.771105766296387,-4.625156402587891,-0.6315875053405762,-0.05935968458652496,-0.22584305703639984,0.031144915148615837,-1.9398785829544067
21400,26,-52,117.44923041683795,39.2574038206968,12.848295211791992,-4.649136543273926,-0.6035698652267456,-0.05885319411754608,-0.2313099205493927,0.03376220166683197,-1.888192057609558
21602,26,-52,117.44922905395735,39.25739525746949,12.940930366516113,-4.672027587890625,-0.6314816474914551,-0.0526631623506546,-0.24219650030136108,0.027691012248396873,-1.8452752828598022
